query,intent,product_id
"Do you have gown, womens sleepwear, nightshirt here?",find_product_location,5164703747
"Can I get extended warranty on WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee?",get_warranty_info,469036214
Can I return items without receipts?,get_return_policy,
Where is the Bed Skirts section?,find_product_location,264801526
When will Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers be restocked?,check_restock_status,1097677016
Can you tell me about store clearance deals?,check_clearance_section,
Is there a clearance section in this store?,check_clearance_section,
"Is Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL in stock?",check_stock,5291664103
Where can I get some Womens Workwear Sweaters?,find_product_location,5184785010
Is price matching allowed?,get_price_match_policy,
Do you deliver Anastasia Beverly Hills Norvina PRO Pigment Eyeshadow Palette Vol 3 to my home?,get_delivery_options,411359040
Can I return items without receipts?,get_return_policy,
"Is the Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise on sale right now?",check_price_offer,668480724
Can I track my order for JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear?,get_delivery_options,1892659971
Do you accept multiple payment methods?,get_payment_options,
"What is the price of J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings?",check_price_offer,1017487270
What is your return policy?,get_return_policy,
"Do you provide shipping for Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal?",get_delivery_options,293084792
When will Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean be restocked?,check_restock_status,1359948905
"Where can I find FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box?",find_product_location,3922793394
Can I get Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants in other sizes or colors?,check_variations,1897403279
"Can I get extended warranty on Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green?",get_warranty_info,602315286
How many Mens Pajama Sets do you have?,check_stock,5155961106
"Is Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL coming back in stock soon?",check_restock_status,5291664103
Do you price match other retailers?,get_price_match_policy,
"Are there alternatives to Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White?",check_variations,2785607950
When will SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black be restocked?,check_restock_status,2138573500
"Can I order Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M online and pick it up here?",get_delivery_options,5155882858
What's your price matching policy?,get_price_match_policy,
"Are there any discounts on elastic waist, womens fashion, lace hem?",check_price_offer,640096014
Can I still buy Men's The Little Mermaid Vintage Characters  Graphic Tee Turquoise Medium today?,check_stock,781490570
"How much does WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee cost?",check_price_offer,469036214
How does your return window work?,get_return_policy,
Is price matching allowed?,get_price_match_policy,
When do you expect more Mens Workout Shirts?,check_restock_status,3795586746
Is there a promotion for Anastasia Beverly Hills Norvina PRO Pigment Eyeshadow Palette Vol 3?,check_price_offer,411359040
How many Womens Tank Tops do you have?,check_stock,5219131585
Does LifeStride Womens Deja Vu Skimmers - Medium & Wide Width come with a warranty?,get_warranty_info,944207748
"Do you have underwire bra, lingerie, vanity fair here?",find_product_location,512809025
What is your return policy?,get_return_policy,
Is home delivery available for nuLOOM Vintage Erline Area Rug?,get_delivery_options,904020893
Can I still buy LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X today?,check_stock,5041920521
"Is the Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White on sale right now?",check_price_offer,2785607950
Can I return items without receipts?,get_return_policy,
Where can I get some Golf Shirts?,find_product_location,5702523237
Can I order Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean online and pick it up here?,get_delivery_options,1359948905
How many Underwire Bras do you have?,check_stock,512809025
Where is the Plus Size Jeans section?,find_product_location,1359948905
How many Plus Size Tops do you have?,check_stock,6013308220
How much does 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put cost?,check_price_offer,161657830
"How much does Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White cost?",check_price_offer,2785607950
"Do you have Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL in a different size?",check_variations,5291664103
Where is the clearance area?,check_clearance_section,
"Do you have u-neck, tank top, sleeveless shirt here?",find_product_location,5219131585
"Do you have shadow stick, eye shadow, eyeliner here?",find_product_location,173530386
"Are there any discounts on lace lingerie, plus size, valentines day?",check_price_offer,1507001378
Where is the Womens Workout Bottoms section?,find_product_location,1341833689
What is your return policy?,get_return_policy,
Do you price match other retailers?,get_price_match_policy,
"Are there any discounts on jewelry, womens rings, moon ring?",check_price_offer,3922793394
Are there alternatives to Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C)?,check_variations,512809025
Can I pay with a gift card?,get_payment_options,
What is your return policy?,get_return_policy,
"Do you have WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee in a different size?",check_variations,469036214
Can you tell me about store clearance deals?,check_clearance_section,
When will Laura Mercier Caviar Stick Eye Color Sugar Frost 1.64g/0.05oz be restocked?,check_restock_status,173530386
"Can I still buy SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray today?",check_stock,264801526
Do you provide shipping for Men's The Little Mermaid Vintage Characters  Graphic Tee Turquoise Medium?,get_delivery_options,781490570
Are there alternatives to JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear?,check_variations,1892659971
Can I pay with a gift card?,get_payment_options,
"What is the price of Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise?",check_price_offer,668480724
Can I track my order for Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers?,get_delivery_options,1097677016
Can I return items without receipts?,get_return_policy,
"Where can I find FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",find_product_location,1507001378
Can I get JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear in other sizes or colors?,check_variations,1892659971
When do you expect more Underwire Bras?,check_restock_status,512809025
"Do you have sweatshirt, long sleeve, fall fashion here?",find_product_location,5053396247
Where can I find LifeStride Womens Suki Pumps - Medium & Wide Width?,find_product_location,485354607
Is there a shipment incoming for Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months?,check_restock_status,790957653
How does your return window work?,get_return_policy,
Do you price match other retailers?,get_price_match_policy,
What is your return policy?,get_return_policy,
How long is the warranty on Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger?,get_warranty_info,831123723
"Can I track my order for Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise?",get_delivery_options,668480724
Which aisle is Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped in?,find_product_location,3099936296
"Is 4th of July Women’s Lounger Sleepshirt by Way To Celebrate, Sizes S to 3X in stock?",check_stock,5164703747
Where can I find Men's The Little Mermaid Vintage Characters  Graphic Tee Turquoise Medium?,find_product_location,781490570
Does Georgia Giant Work Boot Size 10.5(W) come with a warranty?,get_warranty_info,17245067
How many Plus Size Tshirts do you have?,check_stock,896931395
Do you provide shipping for Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe?,get_delivery_options,3475370853
What's your price matching policy?,get_price_match_policy,
Can I get extended warranty on Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe?,get_warranty_info,3475370853
Is there a clearance section in this store?,check_clearance_section,
Can I order Jockey Women's Rib Knit Tee online and pick it up here?,get_delivery_options,3813188391
Do you provide shipping for Jockey Women's Rib Knit Tee?,get_delivery_options,3813188391
Is Ecetana Womens Walking Shoes Lightweight Breathable Mesh Air Cushion Sneakers coming back in stock soon?,check_restock_status,283514640
Do you price match other retailers?,get_price_match_policy,
Where can I get some King Duvet Covers?,find_product_location,161657830
Can I track my order for Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts?,get_delivery_options,640096014
"Is home delivery available for Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory?",get_delivery_options,6126862324
"How long is the warranty on AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue)?",get_warranty_info,2834781358
"Is Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M in stock?",check_stock,5155882858
What is your return policy?,get_return_policy,
Can you tell me about store clearance deals?,check_clearance_section,
How does your return window work?,get_return_policy,
Is Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL coming back in stock soon?,check_restock_status,102593173
"Is there a warranty for NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L?",get_warranty_info,3795586746
Can I still buy LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X today?,check_stock,2150292673
Which aisle is Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers in?,find_product_location,1097677016
"Are there any discounts on sheets, bed linens, blue striped?",check_price_offer,3099936296
How does your return window work?,get_return_policy,
"What is the price of FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",check_price_offer,1507001378
What's your price matching policy?,get_price_match_policy,
"Can I get extended warranty on Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz?",get_warranty_info,362341632
"Are there alternatives to UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck?",check_variations,5295270812
"Is home delivery available for Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal?",get_delivery_options,293084792
How many Stilettos do you have?,check_stock,485354607
When will Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped be restocked?,check_restock_status,3099936296
"Do you provide shipping for Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green?",get_delivery_options,602315286
"Are there bedding, queen size, flat sheet left on the shelf?",check_stock,2363655537
When do you expect more Mens Wide Shoes?,check_restock_status,17245067
Does Zenana Women & Plus Basic Cotton Relaxed Fit V-Neck Long Sleeve Plain Active Casual T-ShirtTop(S-3X) come with a warranty?,get_warranty_info,896931395
Can you tell me the restock date for Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean?,check_restock_status,1359948905
"Are there alternatives to Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)?",check_variations,531529503
When will Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights be restocked?,check_restock_status,1341833689
Is Jockey Women's Rib Knit Tee coming back in stock soon?,check_restock_status,3813188391
"Can you tell me the restock date for Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White?",check_restock_status,2785607950
Can I track my order for Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants?,get_delivery_options,1897403279
What is the price of Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL?,check_price_offer,102593173
"What is the warranty coverage for Exultantex Grey Blackout Curtains for Living Room,Pom Pom Thermal Window Curtains,50""W x 95""L, 2 Panels, Rod Pocket?",get_warranty_info,430528189
Is there a clearance section in this store?,check_clearance_section,
"Do you deliver J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings to my home?",get_delivery_options,1017487270
Where can I get some Womens Tank Tops?,find_product_location,5219131585
"Do you have fitted sheet, cooling sheets, 800tc available?",check_stock,3475370853
"Is Caroma Electric Scooter for Adult, 30Miles Range&amp;20Mph Power by 20""Off-Road Tire&amp;Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black in stock?",check_stock,5439347407
What is the price of MOSHU Summer Womens Tank Tops U Neck Casual Flowy Sleeveless Shirts for Women?,check_price_offer,5219131585
Is price matching allowed?,get_price_match_policy,
Where is the clearance area?,check_clearance_section,
What is your return policy?,get_return_policy,
Is there a clearance section in this store?,check_clearance_section,
"Is the Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X on sale right now?",check_price_offer,5702032013
"Can I still buy VOUA Electric Heated Mattress Pad, White King today?",check_stock,1727244137
"Can you tell me the restock date for Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X?",check_restock_status,5702032013
Can you tell me about store clearance deals?,check_clearance_section,
Can I get Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights in other sizes or colors?,check_variations,1341833689
Can you tell me about store clearance deals?,check_clearance_section,
"Can I order Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large) online and pick it up here?",get_delivery_options,5155961106
How does your return window work?,get_return_policy,
"Are there any discounts on uv protection, womens swimwear, beachwear?",check_price_offer,2749504314
Which aisle is Victorious Men's Skinny Fit Unwashed Raw Denim Jeans DL938 - Indigo - 32/30 in?,find_product_location,871530694
How much does Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants cost?,check_price_offer,1897403279
"When will Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White be restocked?",check_restock_status,2785607950
Which aisle is FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7 in?,find_product_location,5809585615
"Which aisle is UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck in?",find_product_location,5295270812
Where can I find Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts?,find_product_location,640096014
"Do you provide shipping for NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L?",get_delivery_options,3795586746
"Which aisle is Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M in?",find_product_location,5155882858
"Are there other colors available for NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L?",check_variations,3795586746
How many Bedding Sets do you have?,check_stock,668480724
"Are there any discounts on casual wear, rib knit, apparel?",check_price_offer,3813188391
Can you tell me the restock date for Laura Mercier Caviar Stick Eye Color Sugar Frost 1.64g/0.05oz?,check_restock_status,173530386
Are there special discounts like military or student?,get_payment_options,
"Can I get Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal in other sizes or colors?",check_variations,293084792
"When will Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black be restocked?",check_restock_status,5292666872
"Can I still buy 16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels today?",check_stock,891036133
Is SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black in stock?,check_stock,2138573500
Is LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X in stock?,check_stock,2150292673
Is there a warranty for Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts?,get_warranty_info,640096014
Can I get IBTOM CASTLE Women's One Piece Rash Guard Swimsuit UV Protection Floral Printed Surfing Zipper Swimwear Bathing Suit Beachwear S Green Leaves in other sizes or colors?,check_variations,2749504314
Can I get extended warranty on Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel?,get_warranty_info,2200709686
"Which aisle is Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X in?",find_product_location,5702032013
Are there special discounts like military or student?,get_payment_options,
Do you price match other retailers?,get_price_match_policy,
"Do you have womens bottoms, yoga pants, womens activewear available?",check_stock,1341833689
"Are there any discounts on womens fashion, sleeveless shirt, tank top?",check_price_offer,5219131585
Which aisle is Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights in?,find_product_location,1341833689
Do you accept multiple payment methods?,get_payment_options,
How many Full Bases do you have?,check_stock,469036214
"Is there a promotion for 4th of July Women’s Lounger Sleepshirt by Way To Celebrate, Sizes S to 3X?",check_price_offer,5164703747
"Do you have long sleeve, 2-pack, t-shirt here?",find_product_location,102593173
Are there other colors available for Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe?,check_variations,3475370853
Do you have nuLOOM Vintage Erline Area Rug in a different size?,check_variations,904020893
Can I get extended warranty on Disney Boys Graphic Tee Donald Duck Short Sleeves T-Shirt Top Summer Outfits Clothes Sizes 3-10T?,get_warranty_info,5397071399
What is the price of Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers?,check_price_offer,1097677016
Can I return items without receipts?,get_return_policy,
Is there a warranty for Anastasia Beverly Hills Norvina PRO Pigment Eyeshadow Palette Vol 3?,get_warranty_info,411359040
"When will NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L be restocked?",check_restock_status,3795586746
"Do you have summer clothes, baby girl, baby clothes here?",find_product_location,790957653
Where can I find Jockey Women's Rib Knit Tee?,find_product_location,3813188391
How long is the warranty on FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7?,get_warranty_info,5809585615
Can I still buy JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear today?,check_stock,1892659971
Can you tell me about store clearance deals?,check_clearance_section,
Where is the clearance area?,check_clearance_section,
When do you expect more White Sheets?,check_restock_status,2785607950
Is Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants in stock?,check_stock,1897403279
Can I order IBTOM CASTLE Women's One Piece Rash Guard Swimsuit UV Protection Floral Printed Surfing Zipper Swimwear Bathing Suit Beachwear S Green Leaves online and pick it up here?,get_delivery_options,2749504314
"Can I get SmartMouth Original Activated Breath Rinse 16 oz, Adult in other sizes or colors?",check_variations,5062553620
Where is the clearance area?,check_clearance_section,
Do you have Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops in a different size?,check_variations,5702523237
Can I order Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts online and pick it up here?,get_delivery_options,640096014
What is the warranty coverage for Jockey Women's Rib Knit Tee?,get_warranty_info,3813188391
"Do you have Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large) in a different size?",check_variations,5155961106
"Which aisle is NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L in?",find_product_location,3795586746
Is price matching allowed?,get_price_match_policy,
Can you tell me about store clearance deals?,check_clearance_section,
"What is the warranty coverage for Solaray Food Carotene, Vitamin A as Beta Carotene 25000IU | Carotenoids for Healthy Skin &amp; Eyes, Antioxidant Activity &amp; Immune System Support | 200ct?",get_warranty_info,179112912
Where is the Plus Size Tops section?,find_product_location,2150292673
"Where can I find VOUA Electric Heated Mattress Pad, White King?",find_product_location,1727244137
"Is there a promotion for Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M?",check_price_offer,5155882858
When do you expect more King Duvet Covers?,check_restock_status,161657830
"Is the Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz on sale right now?",check_price_offer,362341632
Where is the clearance area?,check_clearance_section,
Is there a clearance section in this store?,check_clearance_section,
"Can I get extended warranty on SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray?",get_warranty_info,264801526
"Do you have fitted sheet, twin xl, organic cotton available?",check_stock,1612728569
"Is there a promotion for Caroma Electric Scooter for Adult, 30Miles Range&amp;20Mph Power by 20""Off-Road Tire&amp;Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black?",check_price_offer,5439347407
"How much does Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green cost?",check_price_offer,602315286
"When will Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory be restocked?",check_restock_status,6126862324
Can I track my order for Georgia Giant Work Boot Size 10.5(W)?,get_delivery_options,17245067
Is there a promotion for Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic?,check_price_offer,6013308220
Is there a shipment incoming for Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger?,check_restock_status,831123723
Where can I find Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped?,find_product_location,3099936296
Is price matching allowed?,get_price_match_policy,
Can I order Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants online and pick it up here?,get_delivery_options,1897403279
Which aisle is Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts in?,find_product_location,640096014
"Are there long sleeve, crewneck, workout shirt left on the shelf?",check_stock,102593173
"Are there any discounts on bedding, deep pocket, luxury?",check_price_offer,6126862324
"How much does Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory cost?",check_price_offer,6126862324
"Do you have pillowcases, luxury bedding, bedding here?",find_product_location,1097677016
Is there a clearance section in this store?,check_clearance_section,
Is Laura Mercier Caviar Stick Eye Color Sugar Frost 1.64g/0.05oz in stock?,check_stock,173530386
What is the warranty coverage for LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X?,get_warranty_info,2150292673
"Do you carry different models of Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black?",check_variations,5292666872
Can you tell me the restock date for SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black?,check_restock_status,2138573500
"Can I get Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL in other sizes or colors?",check_variations,5291664103
"Can I still buy Grande Cosmetics GrandeLash MD Eyelash Formula, 2mL (New Packaging) today?",check_stock,908232424
How many Womens Rings do you have?,check_stock,3922793394
How many Men's Disney Tees do you have?,check_stock,781490570
Are there alternatives to LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X?,check_variations,5041920521
Do you price match other retailers?,get_price_match_policy,
"How long is the warranty on Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White?",get_warranty_info,2785607950
"Are there any discounts on home goods, queen size, gray?",check_price_offer,264801526
Is there a warranty for Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL?,get_warranty_info,102593173
"Do you have sheet set, split king, fleece sheets here?",find_product_location,5292666872
"Do you provide shipping for Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black?",get_delivery_options,5292666872
Where is the clearance area?,check_clearance_section,
Can I track my order for LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X?,get_delivery_options,2150292673
"What is the warranty coverage for FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",get_warranty_info,1507001378
Where can I get some Oral Care Accessories?,find_product_location,362341632
"Are there any discounts on apparel, lightweight, clothing?",check_price_offer,5184785010
"Do you provide shipping for Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory?",get_delivery_options,6126862324
Can you tell me about store clearance deals?,check_clearance_section,
Do you provide shipping for TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops?,get_delivery_options,435835263
Can you tell me about store clearance deals?,check_clearance_section,
Do you price match other retailers?,get_price_match_policy,
Do you deliver Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe to my home?,get_delivery_options,3475370853
Can I track my order for Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe?,get_delivery_options,3475370853
"Is there a warranty for SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray?",get_warranty_info,264801526
Can I return items without receipts?,get_return_policy,
Is Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped coming back in stock soon?,check_restock_status,2363655537
"Can I still buy Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White today?",check_stock,2785607950
Are there special discounts like military or student?,get_payment_options,
